id,query,success,error
39,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select qualifying_1.number, qualifying_1.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.date is not NULL limit 16) INTERSECT (select min( constructor_results_1.date), constructor_results_1.constructorresultsid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 inner join constructor_standings as constructor_standings_1 on (constructor_results_1.constructorresultsid = constructor_standings_1.constructorstandingsid ) where constructor_standings_1.constructorstandingsid is not NULL limit 9);",NO,"ERREUR:  la colonne « constructor_results_1.constructorresultsid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 12 : constructor_results_1.constructorresultsid            ^"
40,"-- meta {""num_joins"":1,""num_aggregates"":2,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select max( qualifying_1.raceid) , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.driverid > qualifying_1.qualifyid limit 37) INTERSECT (select max( qualifying_2.number) , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 inner join qualifying as qualifying_2 on (circuits_1.circuitid = qualifying_2.qualifyid ) where qualifying_2.number is not NULL group by circuits_1.location limit 10);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
41,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.raceid, constructor_results_1.points, constructor_results_1.constructorresultsid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.constructorid is not NULL limit 20) UNION (select drivers_1.driverid, max( drivers_1.dob), drivers_1.driverid , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.nationality is not NULL limit 36);",NO,"ERREUR:  la colonne « drivers_1.driverid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 11 : drivers_1.driverid,            ^"
42,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructor_standings_1.wins, constructor_standings_1.position, constructor_standings_1.constructorstandingsid, min( constructor_standings_1.raceid), max( constructor_standings_1.raceid), constructor_standings_1.points, constructor_standings_1.constructorid, constructor_standings_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.position < constructor_standings_1.wins group by constructor_standings_1.constructorid, constructor_standings_1.constructorstandingsid, constructor_standings_1.points, constructor_standings_1.position, constructor_standings_1.raceid, constructor_standings_1.wins limit 27;",YES,""
43,"-- meta {""num_joins"":0,""num_aggregates"":4,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select results_1.resultid, results_1.number, results_1.milliseconds, results_1.raceid, min( results_1.date), sum( results_1.driverid), results_1.statusid, results_1.points , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.number <= results_1.points group by results_1.milliseconds, results_1.number, results_1.points, results_1.raceid, results_1.resultid, results_1.statusid limit 16) INTERSECT (select constructor_results_1.raceid, count( constructor_results_1.raceid), sum( constructor_results_1.points), count(*), max( constructor_results_1.date), avg( constructor_results_1.constructorresultsid), constructor_results_1.constructorresultsid, constructor_results_1.points , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL limit 15);",NO,"ERREUR:  la colonne « constructor_results_1.raceid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 19 : constructor_results_1.raceid,            ^"
44,"-- meta {""num_joins"":2,""num_aggregates"":3,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select qualifying_2.raceid, max( qualifying_1.date), qualifying_1.number, qualifying_1.driverid, qualifying_2.number, qualifying_2.position , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 inner join circuits as circuits_1 on (qualifying_1.qualifyid = circuits_1.circuitid ) inner join qualifying as qualifying_2 on (circuits_1.circuitid = qualifying_2.qualifyid ) where circuits_1.circuitid is not NULL group by qualifying_1.driverid, qualifying_1.number, qualifying_2.number, qualifying_2.position, qualifying_2.raceid limit 13) INTERSECT (select standings_1.raceid, max( standings_1.date), max( standings_1.position), standings_1.driverid, standings_1.driverid, standings_1.driverid , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.driverid is not NULL group by standings_1.date, standings_1.driverid, standings_1.driverstandingsid, standings_1.points, standings_1.position, standings_1.raceid, standings_1.wins limit 38);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
45,"-- meta {""num_joins"":4,""num_aggregates"":6,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructors_1.constructorid, constructors_1.nationality, max( constructors_1.constructorid), constructors_1.name, sum( constructors_1.constructorid), constructors_1.constructorref, min( constructors_1.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.name <= constructors_1.nationality group by constructors_1.constructorid, constructors_1.constructorref, constructors_1.name, constructors_1.nationality limit 39) UNION (select results_1.grid, count( results_2.constructorid), max( qualifying_1.qualifyid), max( qualifying_2.driverid), avg( results_2.resultid), max( qualifying_1.position), count(*) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 inner join results as results_1 inner join qualifying as qualifying_1 inner join results as results_2 on (qualifying_1.qualifyid = results_2.resultid ) on (results_1.resultid = qualifying_1.qualifyid ) on (constructor_standings_1.constructorstandingsid = results_2.resultid ) inner join qualifying as qualifying_2 on (constructor_standings_1.constructorstandingsid = qualifying_2.qualifyid ) where results_2.constructorid is not NULL limit 14);",NO,"ERREUR:  la colonne « results_1.grid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 19 : results_1.grid,            ^"
46,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructors_1.constructorid, max( constructors_1.constructorid), constructors_1.name, avg( constructors_1.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.constructorid >= constructors_1.constructorid group by constructors_1.constructorid, constructors_1.name limit 38) UNION (select constructor_standings_1.constructorstandingsid, min( constructor_standings_1.constructorid), max( constructor_standings_1.date), avg( constructor_standings_1.position) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.constructorid is not NULL limit 10);",NO,"ERREUR:  la colonne « constructor_standings_1.constructorstandingsid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 15 : constructor_standings_1.constructorstandingsid,            ^"
47,"-- meta {""num_joins"":2,""num_aggregates"":2,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select results_1.laps, results_1.points, max( results_1.statusid) , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.points <= results_1.number group by results_1.laps, results_1.points limit 31) UNION (select results_2.statusid, results_2.number, count(*) , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_2 inner join circuits as circuits_1 on (results_2.resultid = circuits_1.circuitid ) inner join drivers as drivers_1 on (results_2.resultid = drivers_1.driverid ) where circuits_1.country is not NULL group by results_2.date, results_2.positionorder limit 13);",NO,"ERREUR:  la colonne « results_2.statusid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 13 : results_2.statusid,            ^"
48,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select drivers_1.nationality, drivers_1.driverref, drivers_2.nationality, drivers_2.driverref , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 inner join drivers as drivers_2 on (drivers_1.driverid = drivers_2.driverid ) where drivers_2.driverid is not NULL limit 17) EXCEPT (select max( constructor_standings_1.date), sum( constructor_standings_1.points), avg( constructor_standings_1.points), max( constructor_standings_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.points < constructor_standings_1.points limit 11);",NO,"ERREUR:  les EXCEPT types text et timestamp without time zone ne peuvent pas correspondre LIGNE 14 : max(            ^"
49,"-- meta {""num_joins"":2,""num_aggregates"":3,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_standings_1.date, constructor_standings_1.raceid, min( constructor_standings_1.points), constructor_standings_1.points, constructor_standings_1.wins, constructor_standings_1.constructorid, max( constructor_standings_1.constructorstandingsid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.position is not NULL group by constructor_standings_1.constructorid, constructor_standings_1.date, constructor_standings_1.points, constructor_standings_1.raceid, constructor_standings_1.wins limit 24) EXCEPT (select standings_1.date, count( constructor_standings_2.wins), min( standings_1.points), min( standings_1.points), standings_1.driverid, constructor_standings_2.wins, min( standings_1.driverstandingsid) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_2 inner join constructor_results as constructor_results_1 on (constructor_standings_2.constructorstandingsid = constructor_results_1.constructorresultsid ) inner join standings as standings_1 on (constructor_standings_2.constructorstandingsid = standings_1.driverstandingsid ) where standings_1.wins is not NULL group by constructor_standings_2.points, constructor_standings_2.position, standings_1.wins limit 37);",NO,"ERREUR:  la colonne « standings_1.date » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 18 : standings_1.date,            ^"
