id,query,success,error
63,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.creationdate, postlinks_1.relatedpostid from postlinks as postlinks_1 where postlinks_1.postid is not NULL limit 21) UNION (select votes_1.creationdate, votes_1.userid from votes as votes_1 inner join postlinks as postlinks_2 on (votes_1.id = postlinks_2.id ) inner join badges as badges_1 on (votes_1.id = badges_1.id ) where badges_1.tagbased = badges_1.tagbased limit 26);",YES,""
64,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.displayname, users_1.creationdate, users_1.aboutme, users_1.id, users_1.websiteurl from users as users_1 where users_1.aboutme is not NULL limit 1) UNION (select posts_1.tags, posts_1.creationdate, posts_1.title, posts_1.owneruserid, posts_1.contentlicense from posts as posts_1 where posts_1.id is not NULL limit 38);",YES,""
65,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.accountid, users_1.id, users_1.profileimageurl, users_1.aboutme from users as users_1 where users_1.profileimageurl is not NULL limit 36) UNION (select users_2.id, users_2.accountid, users_2.profileimageurl, users_2.displayname from users as users_2 where users_2.displayname = users_2.websiteurl limit 15);",YES,""
66,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.text, posthistory_1.postid, posthistory_1.creationdate, posthistory_1.id, posthistory_1.userid from posthistory as posthistory_1 where posthistory_1.postid is not NULL limit 31) UNION (select comments_1.userdisplayname, comments_1.id, comments_1.creationdate, comments_1.userid, comments_1.postid from comments as comments_1 where comments_1.id is not NULL limit 26);",YES,""
67,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posts_1.owneruserid, posts_1.acceptedanswerid, posts_1.title, posts_1.parentid, posts_1.tags, posts_1.creationdate, posts_1.ownerdisplayname from posts as posts_1 where posts_1.acceptedanswerid is not NULL limit 7) UNION (select posthistory_1.userid, posthistory_1.postid, posthistory_1.comment, posthistory_1.posthistorytypeid, posthistory_1.text, posthistory_1.creationdate, posthistory_1.revisionguid from posthistory as posthistory_1 where posthistory_1.userdisplayname is not NULL limit 1);",YES,""
68,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.relatedpostid from postlinks as postlinks_1 inner join postlinks as postlinks_2 on (postlinks_1.id = postlinks_2.id ) where postlinks_2.postid is not NULL limit 12) UNION (select posthistory_1.posthistorytypeid from posthistory as posthistory_1 where posthistory_1.creationdate < posthistory_1.creationdate limit 36);",YES,""
69,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select badges_1.class, badges_2.name, badges_1.date, badges_1.userid, badges_2.tagbased, badges_1.name, badges_2.userid, badges_1.id, badges_2.date from badges as badges_1 inner join badges as badges_2 on (badges_1.id = badges_2.id ) where badges_2.name is not NULL limit 10) EXCEPT (select posthistory_1.postid, posthistory_1.userdisplayname, badges_3.date, posthistory_1.posthistorytypeid, badges_3.tagbased, posthistory_1.contentlicense, posthistory_1.userid, badges_3.userid, posthistory_1.creationdate from badges as badges_3 inner join posthistory as posthistory_1 on (badges_3.id = posthistory_1.id ) where badges_3.tagbased is not NULL limit 21);",YES,""
70,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select comments_1.userdisplayname from posts as posts_1 inner join comments as comments_1 on (posts_1.id = comments_1.id ) where comments_1.contentlicense is not NULL limit 19) UNION (select posts_2.contentlicense from posts as posts_2 where posts_2.contentlicense is not NULL limit 16);",YES,""
71,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select postlinks_1.id, postlinks_1.creationdate, postlinks_1.postid, posthistory_1.comment, postlinks_1.relatedpostid from postlinks as postlinks_1 inner join posthistory as posthistory_1 on (postlinks_1.id = posthistory_1.id ) where posthistory_1.creationdate <= postlinks_1.creationdate limit 37;",YES,""
72,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.linktypeid, postlinks_1.id from postlinks as postlinks_1 where postlinks_1.id is not NULL limit 27) UNION (select users_1.accountid, users_1.profileimageurl from users as users_1 where users_1.creationdate is not NULL limit 39);",YES,""
73,"-- meta {""num_joins"":5,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posts_1.contentlicense, votes_1.creationdate from posts as posts_1 inner join votes as votes_1 on (posts_1.id = votes_1.id ) where posts_1.title is not NULL limit 27) UNION (select comments_1.text, comments_1.creationdate from posts as posts_2 inner join votes as votes_2 inner join posthistory as posthistory_1 inner join comments as comments_1 on (posthistory_1.id = comments_1.id ) inner join badges as badges_1 on (posthistory_1.id = badges_1.id ) on (votes_2.id = badges_1.id ) on (posts_2.id = comments_1.id ) where posthistory_1.posthistorytypeid = posthistory_1.id limit 5);",YES,""
74,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select comments_1.id from comments as comments_1 inner join votes as votes_1 on (comments_1.id = votes_1.id ) where votes_1.userid > comments_1.userid limit 35;",YES,""
75,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select posthistory_1.contentlicense, posthistory_1.userdisplayname from posthistory as posthistory_1 where posthistory_1.comment is not NULL limit 35) EXCEPT (select badges_1.name, badges_1.name from badges as badges_1 where badges_1.date < badges_1.date limit 21);",YES,""
76,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select users_1.id from users as users_1 where users_1.id is not NULL limit 32) UNION (select postlinks_3.relatedpostid from posthistory as posthistory_1 inner join postlinks as postlinks_1 on (posthistory_1.id = postlinks_1.id ) inner join postlinks as postlinks_2 on (posthistory_1.id = postlinks_2.id ) inner join postlinks as postlinks_3 on (posthistory_1.id = postlinks_3.id ) where postlinks_3.linktypeid is not NULL limit 33);",YES,""
77,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.id, posts_1.parentid from posts as posts_1 inner join badges as badges_1 on (posts_1.id = badges_1.id ) where posts_1.id is not NULL limit 42;",YES,""
78,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posthistory_1.userdisplayname, posthistory_1.text, posthistory_1.id, posthistory_1.contentlicense, posthistory_1.creationdate, posthistory_1.posthistorytypeid, posthistory_1.comment, posthistory_1.postid from posthistory as posthistory_1 where posthistory_1.posthistorytypeid <= posthistory_1.postid limit 12) UNION (select posthistory_2.revisionguid, posthistory_2.text, posthistory_2.posthistorytypeid, posthistory_2.userdisplayname, posthistory_2.creationdate, posthistory_2.id, posthistory_2.comment, posthistory_2.postid from posthistory as posthistory_2 where posthistory_2.creationdate is not NULL limit 3);",YES,""
79,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select comments_1.contentlicense, comments_1.creationdate, comments_1.id, comments_1.userid from comments as comments_1 where comments_1.id is not NULL limit 11;",YES,""
80,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.id, postlinks_1.relatedpostid, postlinks_1.creationdate from postlinks as postlinks_1 where postlinks_1.relatedpostid is not NULL limit 38) UNION (select postlinks_2.postid, posts_1.parentid, users_1.creationdate from postlinks as postlinks_2 inner join posts as posts_1 inner join users as users_1 on (posts_1.id = users_1.id ) on (postlinks_2.id = users_1.id ) inner join comments as comments_1 on (users_1.id = comments_1.id ) where comments_1.postid is not NULL limit 3);",YES,""
81,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select postlinks_1.linktypeid, votes_1.userid, badges_1.userid, badges_1.id, postlinks_1.id from votes as votes_1 inner join badges as badges_1 on (votes_1.id = badges_1.id ) inner join postlinks as postlinks_1 on (votes_1.id = postlinks_1.id ) where badges_1.date is not NULL limit 6) EXCEPT (select postlinks_2.id, postlinks_2.linktypeid, postlinks_2.postid, postlinks_2.relatedpostid, postlinks_2.relatedpostid from postlinks as postlinks_2 where postlinks_2.creationdate is not NULL limit 18);",YES,""
82,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select votes_1.votetypeid from votes as votes_1 where votes_1.postid is not NULL limit 33) UNION (select posts_1.acceptedanswerid from posts as posts_1 inner join postlinks as postlinks_1 inner join votes as votes_2 inner join badges as badges_1 on (votes_2.id = badges_1.id ) on (postlinks_1.id = badges_1.id ) on (posts_1.id = postlinks_1.id ) where postlinks_1.relatedpostid is not NULL limit 1);",YES,""
83,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posthistory_1.posthistorytypeid, posthistory_1.revisionguid, posthistory_1.id from posthistory as posthistory_1 where posthistory_1.revisionguid is not NULL limit 19;",YES,""
84,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select badges_2.date, comments_1.text, badges_2.userid, posthistory_1.comment, comments_1.userdisplayname from badges as badges_1 inner join comments as comments_1 inner join badges as badges_2 on (comments_1.id = badges_2.id ) inner join badges as badges_3 on (comments_1.id = badges_3.id ) inner join posthistory as posthistory_1 on (comments_1.id = posthistory_1.id ) on (badges_1.id = badges_2.id ) where posthistory_1.contentlicense is not NULL limit 38) UNION (select posts_1.creationdate, posts_1.body, posts_1.parentid, posts_1.contentlicense, posts_1.ownerdisplayname from posts as posts_1 where posts_1.owneruserid is not NULL limit 11);",YES,""
85,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select posts_1.id, posts_1.ownerdisplayname, posts_1.parentid, posts_1.acceptedanswerid, posts_1.title, posts_1.tags, posts_1.posttypeid, posts_1.creationdate, posts_1.owneruserid from posts as posts_1 where posts_1.creationdate >= posts_1.creationdate limit 22) UNION (select comments_1.postid, comments_1.userdisplayname, posthistory_1.userid, votes_1.postid, comments_1.contentlicense, posthistory_2.comment, posthistory_1.posthistorytypeid, posthistory_2.creationdate, posthistory_2.postid from posthistory as posthistory_1 inner join comments as comments_1 on (posthistory_1.id = comments_1.id ) inner join posthistory as posthistory_2 on (comments_1.id = posthistory_2.id ) inner join votes as votes_1 on (posthistory_1.id = votes_1.id ) where posthistory_1.creationdate >= comments_1.creationdate limit 20);",YES,""
86,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.creationdate, postlinks_1.postid from postlinks as postlinks_1 where postlinks_1.postid is not NULL limit 38) UNION (select postlinks_2.creationdate, postlinks_2.relatedpostid from postlinks as postlinks_2 inner join votes as votes_1 on (postlinks_2.id = votes_1.id ) inner join posts as posts_1 inner join posts as posts_2 on (posts_1.id = posts_2.id ) on (votes_1.id = posts_2.id ) where posts_2.title is not NULL limit 21);",YES,""
87,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select postlinks_1.linktypeid, postlinks_1.id, postlinks_1.postid from postlinks as postlinks_1 where postlinks_1.id is not NULL limit 26) UNION (select posts_1.owneruserid, posts_1.parentid, posts_1.posttypeid from posts as posts_1 where posts_1.parentid is not NULL limit 3);",YES,""
88,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select comments_1.creationdate, comments_1.userdisplayname from comments as comments_1 where comments_1.postid is not NULL limit 15;",YES,""
89,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select posts_1.id, posts_1.body from posts as posts_1 where posts_1.contentlicense is not NULL limit 33;",YES,""
90,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select badges_1.class from badges as badges_1 where badges_1.date is not NULL limit 1) EXCEPT (select badges_2.userid from badges as badges_2 where badges_2.name <= badges_2.name limit 1);",YES,""
